ID,Name,1C vs 1A,2C vs 2A,3C vs 3A,1C vs 2C,2C vs 3C,1C vs 3C,1C,2C,3C,1A,2A,3A,1C,2C,3C,1A,2A,3A,1C,2C,3C,1A,2A,3A
49608,,6.951001431,1.067138897,N/A,2.571010535,0.622361088,1.600096913,105.5,128.5,158,71,67,63.5,57.5,55,62,6,17,-3,0.493562232,0.191972077,0.308457711,0.071005917,0.17989418,N/A
48256,,36.62875536,3.19947644,N/A,2.56063891,0.560101696,1.434218195,149.5,161.5,201,63,62,64.5,101,97,121.5,2,10,-0.5,0.86695279,0.338568935,0.604477612,0.023668639,0.105820106,N/A
50335,cel-miR-1834-3p,N/A,N/A,N/A,9.166211471,0.173421966,1.589622414,91,88.5,146,55,47.5,55,41,11,44.5,-5,-5,-17.5,0.35193133,0.038394415,0.221393035,N/A,N/A,N/A
49842,,6.374040838,0.777486911,13.27180763,5.402848225,0.22101988,1.194136868,197.5,138.5,302.5,81.5,100,76,145,66,209.5,16.5,28,7.5,1.244635193,0.230366492,1.042288557,0.195266272,0.296296296,0.078534031
47251,,N/A,N/A,N/A,7.62360515,0.134058092,1.022005959,94,100,181.5,61,65,54,46.5,15,78.5,-1.5,-14.5,-16.5,0.399141631,0.052356021,0.390547264,N/A,N/A,N/A
33728,,N/A,N/A,N/A,4.168182149,0.188148501,0.784237222,99,116.5,259,54,85,64,50,29.5,110,-4.5,-6.5,-14.5,0.429184549,0.102966841,0.547263682,N/A,N/A,N/A
49822,,N/A,N/A,N/A,2.864594633,0.204624782,0.586167052,106,116,267,69,125,68,53,45.5,156,-2,-17.5,-23,0.454935622,0.158813264,0.776119403,N/A,N/A,N/A
28558,,N/A,N/A,N/A,4.811532002,0.168084642,0.808744635,95.5,113.5,201.5,64.5,166,61.5,45,23,96,-10,-18,-24.5,0.386266094,0.080279232,0.47761194,N/A,N/A,N/A
49859,cel-miR-246-3p,9.348593228,N/A,N/A,1.739453575,0.479406632,0.833905579,107.5,188.5,210.5,85,147.5,60.5,58,82,120,4.5,-8.5,-22,0.497854077,0.286212914,0.597014925,0.053254438,N/A,N/A
49167,,2.901287554,0.472128118,4.434494196,4.042565701,0.228636874,0.924279583,103.5,111.5,192,73.5,74,74.5,60,36.5,112,15,25.5,12,0.515021459,0.127399651,0.55721393,0.177514793,0.26984127,0.12565445
48715,,6.022742152,2.475137153,0.200509756,2.816743214,2.601174194,7.326839761,2740.5,2427.5,720.5,383,360.5,1569,2694.5,2352.5,634.5,324.5,313.5,1503.5,23.12875536,8.211169284,3.156716418,3.840236686,3.317460317,15.7434555
48929,,4.072961373,1.484293194,N/A,1.734527586,0.98792606,1.713585005,117.5,176.5,184,73,68.5,64,73,103.5,73.5,13,23,-2.5,0.626609442,0.361256545,0.365671642,0.153846154,0.243386243,N/A
49783,,10.96041965,1.187434555,N/A,6.193609919,0.207020857,1.282206431,115,100,189.5,67.5,56,60,68,27,91.5,4.5,7.5,-3.5,0.583690987,0.094240838,0.455223881,0.053254438,0.079365079,N/A
49569,,13.87178112,0.949547834,N/A,3.960650553,0.383041464,1.517093385,125.5,120,204,68,65,59,76.5,47.5,87,4,16.5,-6.5,0.656652361,0.165794066,0.432835821,0.047337278,0.174603175,N/A
48925,,N/A,N/A,N/A,3.672446352,0.474034244,1.740865329,104.5,112,164.5,61,50.5,54,56,37.5,55.5,-3.5,-2.5,-9,0.480686695,0.130890052,0.276119403,N/A,N/A,N/A
48323,,N/A,N/A,N/A,5.235774609,0.207130391,1.084488044,80,87,155,59.5,55,58,33,15.5,52.5,-4,-0.5,-6,0.283261803,0.054101222,0.26119403,N/A,N/A,N/A
50062,,3.126137339,0.694573097,0.63511524,4.839849491,1.172854802,5.676440717,262,175,149.5,115.5,132.5,115,215.5,109.5,65.5,50,52,49,1.849785408,0.382198953,0.325870647,0.591715976,0.55026455,0.513089005
49287,,7.940365936,N/A,N/A,4.871612508,0.276935795,1.349123883,150.5,136.5,227.5,71,67,66,104,52.5,133,9.5,0,-5.5,0.892703863,0.183246073,0.661691542,0.112426036,N/A,N/A
32812,,3.44351848,0.930827935,0.962431433,3.611297993,0.985751209,3.559841365,293,239.5,214,118,146,145,244.5,166.5,118.5,51.5,59,58.5,2.098712446,0.581151832,0.589552239,0.609467456,0.624338624,0.612565445
49293,,9.139055794,N/A,N/A,4.426609442,0.805081109,3.563779638,112.5,119.5,185,70.5,74.5,69.5,63,35,30.5,5,-24,-20,0.540772532,0.122164049,0.151741294,0.059171598,N/A,N/A
49202,,1.924323377,1.807539267,N/A,2.33357351,0.414289583,0.966775196,111.5,137.5,270.5,92.5,145.5,89.5,65,68.5,116,24.5,12.5,-7.5,0.557939914,0.239092496,0.577114428,0.289940828,0.132275132,N/A
50400,,N/A,N/A,N/A,3.688841202,0.251429955,0.927485177,93.5,107,183.5,77,165.5,68,46.5,31,86.5,-13,-15.5,-23.5,0.399141631,0.108202443,0.430348259,N/A,N/A,N/A
50177,,N/A,N/A,N/A,4.08665741,0.425953628,1.740726548,103.5,125,165.5,80,136,73.5,56.5,34,56,-21.5,-15.5,-12,0.484978541,0.118673647,0.278606965,N/A,N/A,N/A
48832,,3.384835479,0.560732984,1.097701149,3.24039384,0.445026178,1.442060086,102,110.5,160.5,70.5,72.5,91,56,42.5,67,12,25,29,0.480686695,0.148342059,0.333333333,0.142011834,0.264550265,0.303664921
49838,,15.5944206,1.92408377,N/A,3.021336603,0.722205112,2.182024741,87.5,108,131.5,64,56.5,58,43,35,34,2,6,-7,0.369098712,0.122164049,0.169154229,0.023668639,0.063492063,N/A
49496,,N/A,3.238457877,N/A,2.573080591,0.631413613,1.624678112,102.5,122,156,61.5,54.5,58.5,56.5,54,60,-2,5.5,-3,0.484978541,0.188481675,0.298507463,N/A,0.058201058,N/A
49442,cel-miR-77-3p,11.29429798,1.520942408,N/A,3.229587879,0.524597896,1.694235008,98.5,109,176,70,59.5,61.5,54.5,41.5,55.5,3.5,9,-3.5,0.467811159,0.144851658,0.276119403,0.041420118,0.095238095,N/A
50098,,N/A,4.232984293,N/A,5.11008305,0.519432139,2.654341367,127.5,108,156,61.5,55,55,80,38.5,52,-4.5,3,-9,0.686695279,0.134380454,0.258706468,N/A,0.031746032,N/A
47080,,N/A,23.08900524,N/A,2.845677498,0.463301393,1.318406349,89.5,109,136.5,63.5,55.5,58,40.5,35,53,-1,0.5,-8,0.347639485,0.122164049,0.263681592,N/A,0.005291005,N/A
49011,,1.434435466,0.374416301,1.261537142,3.454629062,0.574012375,1.982999833,224,197.5,258.5,158.5,198,126.5,177,126,154,89.5,111,58,1.519313305,0.439790576,0.766169154,1.059171598,1.174603175,0.607329843
49271,,2.548700525,0.704479348,2.77765021,3.596442482,0.532332139,1.91450192,171.5,153.5,197.5,97,129.5,89,126.5,86.5,114,36,40.5,19.5,1.08583691,0.301919721,0.567164179,0.426035503,0.428571429,0.204188482
49620,,25.38626609,N/A,N/A,4.781831187,0.354063708,1.693072881,97,98,160,65.5,64.5,54,52.5,27,53.5,1.5,-2,-10,0.450643777,0.094240838,0.266169154,0.017751479,N/A,N/A
49150,,N/A,N/A,N/A,3.818274226,0.230819791,0.881333259,107,122,201.5,63,60,59,59,38,115.5,-2.5,-11,-10.5,0.506437768,0.132635253,0.574626866,N/A,N/A,N/A
49338,,39.53004292,N/A,N/A,6.092177136,0.183744702,1.119405273,103.5,107,178,73,63,56,54.5,22,84,1,-23.5,-13,0.467811159,0.076788831,0.417910448,0.01183432,N/A,N/A
50024,,N/A,N/A,N/A,5.080246216,0.232835684,1.182862605,125.5,132,212,68,82,71.5,78.5,38,114.5,-9,-34,-16,0.673819742,0.132635253,0.569651741,N/A,N/A,N/A
49018,,N/A,N/A,N/A,3.625784087,0.253344968,0.918574154,105,115.5,199,91,117,87.5,57.5,39,108,-16.5,-28,-3.5,0.493562232,0.136125654,0.537313433,N/A,N/A,N/A
48545,,N/A,N/A,N/A,9.661250766,0.137370483,1.327170683,98.5,107,168,80.5,124.5,60.5,55,14,71.5,-21.5,-47.5,-21,0.472103004,0.04886562,0.355721393,N/A,N/A,N/A
49072,,N/A,4.156020942,N/A,5.582055998,0.272833042,1.522969321,115.5,98,165.5,60,52.5,59,71.5,31.5,81,-0.5,2.5,-5.5,0.613733906,0.109947644,0.402985075,N/A,0.026455026,N/A
46713,,0.366978336,0.090067812,0.037102988,2.824788308,1.44211751,4.073676681,91.5,107.5,138.5,141.5,182,294.5,42.5,37,18,84,135.5,230.5,0.364806867,0.129144852,0.089552239,0.99408284,1.433862434,2.413612565
49633,,10.08197425,2.968586387,N/A,2.921646308,0.529572707,1.547224145,119,125.5,190,69.5,59.5,60.5,69.5,58.5,77.5,5,6.5,-4,0.596566524,0.204188482,0.385572139,0.059171598,0.068783069,N/A
49470,,5.439914163,1.044502618,1.462882954,3.397616896,0.455721126,1.548365797,101.5,112.5,168,75.5,61,83,52.5,38,58.5,7,12,19,0.450643777,0.132635253,0.291044776,0.082840237,0.126984127,0.19895288
49676,cel-miR-65-5p,N/A,176.9277487,N/A,0.701457499,1.087637321,0.762931355,434,1408,939,71,55.5,54.5,382.5,1341,865,-3.5,2.5,-10,3.283261803,4.680628272,4.303482587,N/A,0.026455026,N/A
49764,,23.93562232,N/A,N/A,4.084958378,0.807212598,3.297429864,293.5,217,205.5,75,57.5,60.5,247.5,149,129.5,7.5,-4,-6.5,2.124463519,0.520069808,0.644278607,0.088757396,N/A,N/A
50262,,0.269847243,0.274718497,0.492268041,1.270061554,0.176847004,0.224606581,127,225,682.5,281.5,250,648.5,78.5,152,603,211,182.5,582,0.673819742,0.530541012,3,2.49704142,1.931216931,6.094240838
49643,,N/A,N/A,N/A,3.530181365,0.219683748,0.775523475,89,108,199.5,67,57,57.5,44.5,31,99,0,-9.5,-9.5,0.381974249,0.108202443,0.492537313,N/A,N/A,N/A
49070,,N/A,N/A,N/A,6.025107296,0.273339226,1.646898166,117.5,103.5,180,55.5,57,56,73.5,30,77,-8.5,-11,-9,0.630901288,0.104712042,0.383084577,N/A,N/A,N/A
49252,,N/A,N/A,N/A,2.638080375,0.290123214,0.765368357,79.5,96.5,152.5,54,52,57.5,29.5,27.5,66.5,-6.5,-20.5,-11.5,0.253218884,0.095986038,0.330845771,N/A,N/A,N/A
47611,,5.165707108,2.211169284,28.34908789,3.96737249,0.35470473,1.407245786,198,178,264,92.5,108,73,146,90.5,179,20.5,13.5,3,1.253218884,0.315881326,0.890547264,0.24260355,0.142857143,0.031413613
49095,,7.942274678,N/A,N/A,3.931173835,0.201077789,0.790471744,154,164.5,355.5,80.5,84.5,68,109.5,68.5,239,10,-14.5,-13.5,0.939914163,0.239092496,1.189054726,0.118343195,N/A,N/A
48038,,17.77038627,N/A,N/A,4.422097098,0.310858554,1.374646708,147.5,136.5,213,74,78.5,68.5,98,54.5,123,4,-31,-13.5,0.841201717,0.190226876,0.611940299,0.047337278,N/A,N/A
49462,,N/A,N/A,N/A,6.588873593,0.189710439,1.249978103,118.5,103.5,218.5,72,80.5,64.5,71,26.5,98,-34.5,-52,-22,0.60944206,0.092495637,0.487562189,N/A,N/A,N/A
50231,,N/A,N/A,N/A,12.64745555,0.036176757,0.457543926,120,96.5,435.5,100,121,77.5,72,14,271.5,-13,-55.5,-4.5,0.618025751,0.04886562,1.350746269,N/A,N/A,N/A
48479,,N/A,12.20418848,N/A,4.586126899,0.31656238,1.451795248,89.5,92.5,146.5,57,50,56,34.5,18.5,41,-4,0.5,-5.5,0.296137339,0.064572426,0.2039801,N/A,0.005291005,N/A
49376,,0.406646504,1.688684299,0.602595986,0.395091805,0.432085244,0.170713339,973,5822.5,9472.5,1706.5,1170.5,7433,924.5,5754.5,9343.5,1649,1124,7367,7.935622318,20.08551483,46.48507463,19.5147929,11.89417989,77.14136126
50268,,13.96244635,0.89882199,4.556874717,3.474504863,0.362422769,1.259239672,126.5,130.5,211,74,67,76.5,77,54.5,105.5,4,20,11,0.660944206,0.190226876,0.524875622,0.047337278,0.211640212,0.115183246
50165,,1.424268435,0.905313579,4.620174987,2.058888113,0.320931269,0.660761574,102.5,133,234,96,85,82.5,54,64.5,141,27.5,23.5,14.5,0.463519313,0.22513089,0.701492537,0.325443787,0.248677249,0.151832461
49238,,7.108154506,N/A,N/A,2.545819984,0.340010364,0.86560518,120.5,140,238,75.5,68,64.5,73.5,71,146.5,7.5,-1.5,-2,0.630901288,0.247818499,0.728855721,0.088757396,N/A,N/A
50196,,N/A,N/A,N/A,7.43114387,0.17539267,1.303368166,116.5,97.5,167,71.5,63,64,69.5,23,92,-1.5,-6,-3.5,0.596566524,0.080279232,0.457711443,N/A,N/A,N/A
47538,,7.564071122,N/A,N/A,3.663747044,0.467713787,1.713585005,122,123,198,74,67,63.5,73,49,73.5,7,-3.5,-5,0.626609442,0.171029668,0.365671642,0.082840237,N/A,N/A
50324,,N/A,N/A,N/A,11.47639485,0.049175515,0.564357627,87.5,83.5,205.5,64.5,58,55,35,7.5,107,-0.5,-16.5,-11.5,0.300429185,0.02617801,0.532338308,N/A,N/A,N/A
49413,,N/A,N/A,N/A,4.560749122,0.20308625,0.926225435,104,112,184.5,68,68,56,51,27.5,95,-2.5,-9,-6.5,0.43776824,0.095986038,0.472636816,N/A,N/A,N/A
49878,,54.76180258,N/A,N/A,5.157546495,0.184354339,0.950816077,121.5,108,223.5,70,68,57,75.5,36,137,1,-20,-12,0.64806867,0.12565445,0.68159204,0.01183432,N/A,N/A
50359,,3.854161407,N/A,43.07794362,2.848079674,0.301778565,0.859489397,182,202.5,372,94.5,101.5,80.5,135.5,117,272,25.5,-2.5,3,1.163090129,0.408376963,1.353233831,0.301775148,N/A,0.031413613
42698,,1.595708155,0.663612565,7.27534204,2.24095284,0.483940592,1.084488044,141,157,230.5,123.5,111,89.5,77,84.5,122.5,35,42,8,0.660944206,0.294938918,0.609452736,0.414201183,0.444444444,0.083769634
27217,,0.357670197,0.204637248,0.295483712,3.478512537,0.605901951,2.107637534,161,147,179,306,185.5,228,107.5,76,88,218,122.5,141.5,0.922746781,0.265270506,0.437810945,2.579881657,1.296296296,1.481675393
29802,,N/A,5.343455497,N/A,4.03799078,0.611045432,2.467395819,124,109.5,110,66,55,71,66.5,40.5,46.5,-1,2.5,-8.5,0.570815451,0.141361257,0.231343284,N/A,0.026455026,N/A
28251,,N/A,4.156020942,N/A,2.791027999,0.510970554,1.426133122,122,132.5,150,68,59.5,68.5,71.5,63,86.5,-1,5,-32,0.613733906,0.219895288,0.430348259,N/A,0.052910053,N/A
21498,,N/A,1.679200381,N/A,3.293608216,0.506941395,1.669666344,142.5,124.5,136,65.5,64,77.5,75,56,77.5,-0.5,11,-14.5,0.643776824,0.195462478,0.385572139,N/A,0.116402116,N/A
14288,,25.82145923,3.679017318,N/A,3.018913719,0.652100953,1.968636514,152,137,143.5,72.5,61,89.5,89,72.5,78,2.5,6.5,-1.5,0.763948498,0.253054101,0.388059701,0.029585799,0.068783069,N/A
46354,,N/A,1.245157068,18.05472637,2.394082369,0.464636723,1.112378586,136,138.5,176,99.5,83.5,98,73.5,75.5,114,-42,20,3,0.630901288,0.263525305,0.567164179,N/A,0.211640212,0.031413613
17729,,N/A,0.480788002,1.640523796,1.52986825,0.659399765,1.008794765,115.5,157.5,162.5,152,111,117.5,53.5,86,91.5,-63.5,59,26.5,0.459227468,0.30017452,0.455223881,N/A,0.624338624,0.277486911
30207,,41.04354793,19.04842932,N/A,3.227260783,12.13304589,39.15650318,2210.5,1682.5,155,126.5,79.5,77.5,2122,1617,93.5,37.5,28,-3.5,18.21459227,5.643979058,0.465174129,0.443786982,0.296296296,N/A
42679,,2.215385333,0.818717277,2.81115257,2.485765894,0.686748765,1.707096657,201,208.5,221.5,116.5,109.5,96,140.5,139,142,46,56,24,1.206008584,0.485165794,0.706467662,0.544378698,0.592592593,0.251308901
46436,,0.581610092,0.324352086,0.402134256,1.022943469,0.662327572,0.677523664,247.5,476.5,508,465.5,535.5,593.5,172,413.5,438,214.5,420.5,517.5,1.47639485,1.443280977,2.179104478,2.538461538,4.44973545,5.418848168
29871,,3.279716365,3.265445026,10.04548685,2.583430875,0.938587802,2.424776708,158.5,168.5,133,84.5,65,80,104,99,74,23,10,3.5,0.892703863,0.345549738,0.368159204,0.272189349,0.105820106,0.036649215
17482,,3.327947488,1.429319372,N/A,2.459227468,0.601346298,1.478847333,106,105,106,78.5,65.5,63,39,39,45.5,8.5,9,-1,0.334763948,0.136125654,0.226368159,0.100591716,0.095238095,N/A
46789,,N/A,N/A,N/A,3.597078983,1.620870193,5.830398106,103.5,104.5,155,78,61,73,49,33.5,14.5,-24.5,-0.5,-9,0.420600858,0.116928447,0.072139303,N/A,N/A,N/A
14854,,N/A,6.431937173,N/A,1.954770551,0.533011491,1.041915166,104.5,125,239.5,72.5,58,71,46.5,58.5,77,-10,3,-11,0.399141631,0.204188482,0.383084577,N/A,0.031746032,N/A
29850,,N/A,3.688243693,N/A,1.799434733,0.643979058,1.158798283,99,123.5,143,65,58.5,66,45,61.5,67,-3.5,5.5,-13,0.386266094,0.214659686,0.333333333,N/A,0.058201058,N/A
11000,,N/A,6.679319372,N/A,2.641392465,0.507385939,1.340205395,100.5,107.5,120.5,63.5,56.5,72.5,43.5,40.5,56,-2.5,2,-18.5,0.373390558,0.141361257,0.278606965,N/A,0.021164021,N/A
11023,,0.920914308,0.635432707,N/A,2.12131835,0.563839013,1.196082045,114,140,147,116.5,94,104.5,56.5,65.5,81.5,44.5,34,-1.5,0.484978541,0.228621291,0.405472637,0.526627219,0.35978836,N/A
14301,,3.415057225,1.855366492,N/A,3.08769671,0.268686644,0.829622865,133.5,121,175.5,76,61,79.5,56.5,45,117.5,12,8,-7,0.484978541,0.157068063,0.584577114,0.142011834,0.084656085,N/A
28889,,N/A,2.47382199,N/A,1.672274678,0.407889931,0.682104002,93,101,128,64,55.5,72.5,25.5,37.5,64.5,-5,5,-22,0.21888412,0.130890052,0.320895522,N/A,0.052910053,N/A
42473,,N/A,1.571604558,N/A,4.189794945,0.32848107,1.376268327,126.5,109.5,138,95,58.5,78,69,40.5,86.5,-65,8.5,-4.5,0.592274678,0.141361257,0.430348259,N/A,0.08994709,N/A
17885,,N/A,0.559298885,N/A,1.954770551,0.459853051,0.898907202,111,109,115,97.5,82.5,90.5,31,39,59.5,-100.5,23,-1.5,0.266094421,0.136125654,0.2960199,N/A,0.243386243,N/A
42612,,7.035622318,0.888038663,N/A,3.407786634,0.329596964,1.123196129,113,110,138.5,69,66,76,48.5,35,74.5,5,13,-9,0.416309013,0.122164049,0.370646766,0.059171598,0.137566138,N/A
17608,,0.583411084,0.2298086,3.919776119,2.140974501,0.451768999,0.967225907,109,117,121,125.5,119,79.5,37,42.5,66,46,61,8,0.317596567,0.148342059,0.328358209,0.544378698,0.645502646,0.083769634
46443,,3.943937768,2.341884817,32.07089552,3.013419573,0.36897421,1.111874106,118.5,107,126.5,75.5,62.5,75.5,43.5,35.5,67.5,8,5,1,0.373390558,0.12390925,0.335820896,0.094674556,0.052910053,0.010471204
13186,,4.863923252,4.335078534,N/A,3.047303601,0.445134501,1.356459967,124.5,124,136,71.5,60,69,57,46,72.5,8.5,3.5,-3,0.489270386,0.160558464,0.360696517,0.100591716,0.037037037,N/A
11139,,7.575584168,5.112565445,10.18123667,2.485670774,0.434973822,1.081201717,119,117.5,140.5,82.5,60,75.5,47,46.5,75,4.5,3,3.5,0.403433476,0.162303665,0.373134328,0.053254438,0.031746032,0.036649215
42965,,16.86373391,2.368871966,50.83830846,2.89503993,0.517982091,1.499578838,113,108,113,68,64,66.5,46.5,39.5,53.5,2,5.5,0.5,0.399141631,0.137870855,0.266169154,0.023668639,0.058201058,0.005235602
17940,,N/A,5.607329843,N/A,2.423062358,0.662594532,1.605507868,104,106,133.5,84.5,57,83.5,33.5,34,36,-31.5,2,-1.5,0.287553648,0.118673647,0.179104478,N/A,0.021164021,N/A
17893,,N/A,4.068062827,N/A,2.259830646,0.837358554,1.892288523,78,82.5,109.5,86,56.5,78,17,18.5,15.5,-1,1.5,-6.5,0.145922747,0.064572426,0.077114428,N/A,0.015873016,N/A
28009,,N/A,3.958115183,N/A,2.008369099,0.3422296,0.687323354,102.5,101,125.5,65.5,59.5,70,24.5,30,61.5,-2.5,2.5,-17.5,0.210300429,0.104712042,0.305970149,N/A,0.026455026,N/A
28191,,0.998803912,0.301160938,2.451641791,4.918454936,0.228418361,1.123465416,111.5,90,125.5,93,76.5,108,42,21,64.5,30.5,23,12.5,0.360515021,0.073298429,0.320895522,0.360946746,0.243386243,0.130890052
42576,,11.14358174,3.361256545,N/A,1.942100197,0.701570681,1.362520557,138.5,177,168,70.5,62,75.5,84.5,107,107,5.5,10.5,-9.5,0.725321888,0.373472949,0.532338308,0.065088757,0.111111111,N/A
11175,,0.303744906,0.161266101,0.272390781,1.52144206,1.004156509,1.527765947,180,253.5,194.5,365.5,432,369.5,116,187.5,131,277,383.5,228.5,0.995708155,0.654450262,0.651741294,3.278106509,4.058201058,2.392670157
33902,,0.188372432,0.108011946,0.171146953,2.829433753,0.486910995,1.377682403,123.5,108.5,136,268.5,246,259.5,53.5,46.5,67,206,142,186,0.459227468,0.162303665,0.333333333,2.437869822,1.502645503,1.947643979
13371,,6.089330272,2.974991105,1.408702104,2.866892732,3.856563091,11.05635269,606,538.5,144.5,140,111,99,541.5,464.5,84.5,64.5,51.5,28.5,4.64806867,1.621291449,0.42039801,0.763313609,0.544973545,0.298429319
49385,,30.46351931,1.132163577,23.63743781,2.439863472,0.447736063,1.092414864,138.5,138.5,158,69.5,76,72.5,63,63.5,99.5,1.5,18.5,2,0.540772532,0.221640489,0.495024876,0.017751479,0.195767196,0.020942408
49013,,5.077253219,1.921693603,2.329642112,2.183940811,0.618489942,1.350745426,135.5,135.5,143,70,67,81.5,59.5,67,76,8.5,11.5,15.5,0.510729614,0.233856894,0.378109453,0.100591716,0.121693122,0.162303665
50188,,14.65150215,3.001570681,N/A,2.729472244,0.55515593,1.515282702,109.5,120,120,65.5,58,66.5,50.5,45.5,57.5,2.5,5,-8.5,0.433476395,0.158813264,0.286069652,0.029585799,0.052910053,N/A
48963,,0.657197733,0.466879126,1.168162945,1.376495921,0.628624494,0.865299051,167,213,233,174.5,168.5,134.5,82,146.5,163.5,90.5,103.5,66.5,0.703862661,0.511343805,0.813432836,1.071005917,1.095238095,0.696335079
47258,,N/A,2.721204188,N/A,2.136298608,0.394633508,0.843055014,101.5,120,145.5,65,61.5,59,43,49.5,88,0,6,-13.5,0.369098712,0.172774869,0.437810945,N/A,0.063492063,N/A
50201,,4.623927039,0.275622176,8.921779989,2.056075424,0.506459308,1.041318536,114,131,166,141,173,94.5,51,61,84.5,8,73,4.5,0.43776824,0.212914485,0.42039801,0.094674556,0.772486772,0.047120419
50269,,N/A,1.814136126,N/A,5.052594616,0.401941536,2.030847639,118,98,134.5,66,58,67.5,56.5,27.5,48,-32.5,5,-16.5,0.484978541,0.095986038,0.23880597,N/A,0.052910053,N/A
47749,,2.455083356,0.934876117,3.029907753,3.534246708,0.407740686,1.441056178,3891.5,2739,4651,1201.5,990.5,806.5,3835,2668.5,4591.5,1133,941.5,720,32.91845494,9.314136126,22.84328358,13.40828402,9.962962963,7.539267016
49090,,0.124340895,0.097477544,0.272356651,2.073726946,0.571764652,1.185683765,140.5,168,175.5,517.5,362.5,295.5,78,92.5,113.5,455,313,198,0.669527897,0.322862129,0.564676617,5.384615385,3.312169312,2.073298429
49779,,N/A,3.430366492,N/A,1.915359855,0.473787992,0.9074745,113.5,122,137.5,65,56,76.5,40.5,52,77,0,5,-16.5,0.347639485,0.181500873,0.383084577,N/A,0.052910053,N/A
49612,,3.566165951,1.434816754,1.143268035,1.667751961,0.396341878,0.660999944,96,114.5,135.5,84,73,148,29.5,43.5,77,6,10,32,0.253218884,0.151832461,0.383084577,0.071005917,0.105820106,0.335078534
49089,,N/A,N/A,N/A,2.377253219,0.399628869,0.950019015,118.5,118,144,79,53,72.5,43.5,45,79,-31.5,-2,-7,0.373390558,0.157068063,0.393034826,N/A,N/A,N/A
49933,,N/A,1.628599476,N/A,3.735535394,0.384889471,1.43776824,145.5,114.5,135,65,66.5,64,60,39.5,72,-5,8,-15.5,0.515021459,0.137870855,0.358208955,N/A,0.084656085,N/A
48133,,7.329568557,1.659522251,6.003844414,2.932743316,0.812610644,2.383178436,165,159,132,76.5,76.5,78,96,80.5,69.5,9.5,16,5.5,0.824034335,0.280977312,0.345771144,0.112426036,0.169312169,0.057591623
1100,,9.130108012,4.680194981,3.606307283,2.543837051,3.021989216,7.687448133,14969,14471,3403.5,1250.5,1066.5,509.5,14897.5,14402,3343.5,1183.5,1015,440.5,127.8755365,50.26876091,16.63432836,14.00591716,10.74074074,4.612565445
49757,,3.807939914,7.520418848,10.74968905,2.265077931,0.441873246,1.000877339,134,124,142,80.5,63,75,52.5,57,90.5,10,2.5,4,0.450643777,0.19895288,0.450248756,0.118343195,0.026455026,0.041884817
48989,,3.868383405,2.308900524,38.72263682,2.070928394,0.572447242,1.185497248,123,141,148.5,73,67,74.5,56,66.5,81.5,10.5,9.5,1,0.480686695,0.232111693,0.405472637,0.124260355,0.100529101,0.010471204
49642,,N/A,N/A,N/A,2.653377005,0.182600588,0.484508202,89,96,133.5,54.5,52,62.5,20.5,19,73,-8,-1,-1,0.175965665,0.066317627,0.36318408,N/A,N/A,N/A
49927,cel-miR-90-3p,7.556338479,14.18883663,8.021867407,0.676336002,2.45259833,1.658780548,423.5,1344.5,421,101.5,96.5,92,349,1269,363,33.5,29.5,21.5,2.995708155,4.429319372,1.805970149,0.396449704,0.312169312,0.22513089
49856,,N/A,N/A,N/A,3.246180258,0.427787,1.388673715,103,113.5,146,83,54.5,64,49.5,37.5,61.5,-19,-3,-20,0.424892704,0.130890052,0.305970149,N/A,N/A,N/A
